contractid,org_name,org_type,plan_type,partial,eghp,ssa,fips,county,state,notes
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11833,13239,Quitman,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11834,13241,Rabun,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11835,13243,Randolph,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11842,13249,Schley,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11850,13251,Screven,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11851,13253,Seminole,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11862,13259,Stewart,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11881,13265,Taliaferro,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11882,13267,Tattnall,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11884,13271,Telfair,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11890,13275,Thomas,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11901,13279,Toombs,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11902,13281,Towns,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11903,13283,Treutlen,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11912,13289,Twiggs,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11920,13293,Upson,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11940,13299,Ware,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11941,13301,Warren,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11950,13303,Washington,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11960,13305,Wayne,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11961,13307,Webster,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11962,13309,Wheeler,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11970,13313,Whitfield,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11971,13315,Wilcox,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11972,13317,Wilkes,GA,
H5302,AETNA HEALTH INC. (GA),Local CCP,HMO/HMOPOS,NA,NA,11973,13319,Wilkinson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11000,13001,Appling,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11010,13003,Atkinson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11011,13005,Bacon,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11020,13007,Baker,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11030,13009,Baldwin,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11040,13011,Banks,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11050,13013,Barrow,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11060,13015,Bartow,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11070,13017,Ben Hill,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11080,13019,Berrien,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11090,13021,Bibb,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11100,13023,Bleckley,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11110,13025,Brantley,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11120,13027,Brooks,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11130,13029,Bryan,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11140,13031,Bulloch,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11150,13033,Burke,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11160,13035,Butts,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11161,13037,Calhoun,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11170,13039,Camden,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11180,13043,Candler,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11200,13047,Catoosa,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11210,13049,Charlton,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11220,13051,Chatham,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11230,13053,Chattahoochee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11240,13055,Chattooga,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11250,13057,Cherokee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11260,13059,Clarke,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11270,13061,Clay,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11280,13063,Clayton,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11281,13065,Clinch,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11290,13067,Cobb,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11291,13069,Coffee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11300,13071,Colquitt,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11310,13073,Columbia,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11311,13075,Cook,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11320,13077,Coweta,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11330,13079,Crawford,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11340,13081,Crisp,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11341,13083,Dade,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11350,13085,Dawson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11360,13087,Decatur,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11370,13089,DeKalb,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11380,13091,Dodge,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11381,13093,Dooly,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11400,13097,Douglas,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11410,13099,Early,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11420,13101,Echols,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11421,13103,Effingham,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11430,13105,Elbert,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11440,13107,Emanuel,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11441,13109,Evans,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11450,13111,Fannin,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11451,13113,Fayette,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11460,13115,Floyd,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11461,13117,Forsyth,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11462,13119,Franklin,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11470,13121,Fulton,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11471,13123,Gilmer,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11480,13125,Glascock,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11500,13129,Gordon,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11510,13131,Grady,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11520,13133,Greene,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11530,13135,Gwinnett,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11540,13137,Habersham,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11550,13139,Hall,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11560,13141,Hancock,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11570,13143,Haralson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11580,13145,Harris,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11581,13147,Hart,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11590,13149,Heard,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11591,13151,Henry,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11600,13153,Houston,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11601,13155,Irwin,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11610,13157,Jackson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11611,13159,Jasper,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11612,13161,Jeff Davis,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11620,13163,Jefferson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11630,13165,Jenkins,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11640,13167,Johnson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11650,13169,Jones,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11651,13171,Lamar,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11652,13173,Lanier,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11660,13175,Laurens,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11670,13177,Lee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11680,13179,Liberty,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11690,13181,Lincoln,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11691,13183,Long,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11701,13187,Lumpkin,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11702,13189,McDuffie,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11703,13191,McIntosh,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11710,13193,Macon,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11720,13195,Madison,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11730,13197,Marion,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11740,13199,Meriwether,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11741,13201,Miller,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11750,13205,Mitchell,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11760,13207,Monroe,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11770,13209,Montgomery,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11771,13211,Morgan,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11772,13213,Murray,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11780,13215,Muscogee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11790,13217,Newton,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11800,13219,Oconee,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11801,13221,Oglethorpe,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11810,13223,Paulding,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11811,13225,Peach,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11812,13227,Pickens,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11820,13229,Pierce,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11821,13231,Pike,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11830,13233,Polk,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11831,13235,Pulaski,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11832,13237,Putnam,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11833,13239,Quitman,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11834,13241,Rabun,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11835,13243,Randolph,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11840,13245,Richmond,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11841,13247,Rockdale,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11842,13249,Schley,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11850,13251,Screven,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11851,13253,Seminole,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11860,13255,Spalding,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11861,13257,Stephens,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11862,13259,Stewart,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11870,13261,Sumter,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11880,13263,Talbot,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11881,13265,Taliaferro,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11882,13267,Tattnall,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11883,13269,Taylor,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11884,13271,Telfair,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11885,13273,Terrell,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11890,13275,Thomas,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11900,13277,Tift,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11901,13279,Toombs,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11902,13281,Towns,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11903,13283,Treutlen,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11911,13287,Turner,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11912,13289,Twiggs,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11913,13291,Union,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11920,13293,Upson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11921,13295,Walker,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11930,13297,Walton,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11940,13299,Ware,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11941,13301,Warren,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11950,13303,Washington,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11960,13305,Wayne,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11961,13307,Webster,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11962,13309,Wheeler,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11963,13311,White,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11970,13313,Whitfield,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11971,13315,Wilcox,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11972,13317,Wilkes,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11973,13319,Wilkinson,GA,
H5322,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,HMO/HMOPOS,NA,,11980,13321,Worth,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11040,13011,Banks,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11050,13013,Barrow,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11350,13085,Dawson,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11540,13137,Habersham,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11550,13139,Hall,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11610,13157,Jackson,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11701,13187,Lumpkin,GA,
H5372,"ESSENCE HEALTHCARE OF GEORGIA, INC.",Local CCP,HMO/HMOPOS,NA,,11834,13241,Rabun,GA,
